label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.831055,11,393,189,438,214,[0.99],"[356, 362, 368, 374, 380, 386, 393, 399, 404, 410, 416, 422, 428, 434, 440]",146.0
semibreve,0.85498,9,392,220,433,245,"[['9', 1.0], ['10', 1.5230444e-08], ['13', 6.857602e-15]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",153.0
breve,0.85791,10,401,244,435,272,"[['10', 1.0], ['11', 2.932525e-13], ['9', 1.0939485e-16]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",154.0
breve rest,0.696777,,367,275,437,290,[],"[357, 363, 369, 375, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",136.0
breve rest,0.790039,,366,299,438,314,[],"[357, 363, 369, 375, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",147.0
semibreve rest,0.748535,,363,320,433,335,[],"[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",150.0
semibreve,0.867188,3,357,340,395,363,"[['3', 1.0], ['4', 1.7858246e-14], ['0', 3.280672e-17]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",150.0
semibreve,0.879395,3,357,362,394,385,"[['3', 1.0], ['4', 1.2411531e-09], ['0', 2.4505124e-12]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",149.0
semibreve,0.870605,3,357,384,394,407,"[['3', 1.0], ['0', 1.5043289e-10], ['4', 1.9075738e-11]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",144.0
semibreve,0.881348,4,363,409,399,428,"[['4', 1.0], ['3', 1.3049697e-08], ['0', 3.0587152e-10]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 417, 423, 429, 435, 441]",143.0
semibreve,0.859375,6,373,431,413,454,"[['6', 0.9999691], ['7', 3.0909192e-05], ['5', 9.4248415e-11]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 418, 424, 430, 436, 442]",150.0
point,0.3125,,385,449,401,462,[],"[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 417, 423, 429, 435, 441]",132.0
fermata,0.717773,,353,453,380,485,[],"[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 417, 423, 429, 435, 441]",152.0
fermata,0.717773,,353,453,380,485,[],"[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 417, 423, 429, 435, 441]",152.0
breve,0.711914,5,373,457,403,482,"[['5', 0.9999964], ['4', 3.5919018e-06], ['6', 2.7976273e-13]]","[356, 362, 368, 374, 381, 387, 393, 399, 405, 411, 417, 423, 429, 435, 441]",131.0
barline,0.85791,,365,479,434,499,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",144.0
longa rest,0.806641,,365,506,434,520,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",140.0
