label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.843262,3,1022,495,1083,516,"[['3', 0.7749894], ['8', 0.21312474], ['9', 0.011124155]]","[1019, 1024, 1030, 1035, 1042, 1047, 1053, 1058, 1064, 1069, 1074, 1079, 1084, 1090, 1095]",143.0
minim,0.841797,10,1028,519,1087,539,"[['10', 0.9999125], ['11', 6.5162036e-05], ['9', 1.5846885e-05]]","[1019, 1024, 1030, 1035, 1042, 1047, 1053, 1058, 1064, 1069, 1074, 1079, 1084, 1090, 1095]",139.0
minim,0.859375,8,1022,541,1083,563,"[['8', 0.99719405], ['9', 0.0018616548], ['7', 0.00089056423]]","[1019, 1024, 1030, 1035, 1042, 1047, 1054, 1059, 1064, 1069, 1075, 1080, 1085, 1091, 1096]",145.0
minim,0.834473,13,1045,567,1101,587,"[['13', 1.0], ['14', 2.2104064e-08], ['12', 8.434939e-09]]","[1020, 1025, 1031, 1036, 1043, 1048, 1054, 1059, 1065, 1070, 1075, 1080, 1085, 1091, 1096]",146.0
semibreve,0.853516,5,1028,586,1070,610,"[['5', 0.9999995], ['6', 4.7717515e-07], ['14', 8.726999e-11]]","[1020, 1025, 1031, 1036, 1043, 1048, 1055, 1060, 1065, 1070, 1076, 1081, 1086, 1092, 1097]",147.0
point,0.115967,,1044,603,1061,615,[],"[1020, 1025, 1031, 1036, 1044, 1049, 1055, 1060, 1066, 1071, 1076, 1081, 1086, 1092, 1097]",152.0
minim,0.819824,6,1035,612,1096,634,"[['6', 0.99865854], ['7', 0.0013412517], ['12', 1.6641879e-07]]","[1021, 1026, 1032, 1037, 1044, 1049, 1055, 1060, 1066, 1071, 1076, 1081, 1086, 1092, 1097]",150.0
semibreve,0.852051,5,1029,635,1071,660,"[['5', 1.0], ['6', 6.0125943e-10], ['10', 8.1470175e-16]]","[1021, 1026, 1032, 1037, 1044, 1049, 1056, 1061, 1066, 1071, 1077, 1082, 1087, 1093, 1098]",144.0
semibreve rest,0.495605,,1030,661,1089,673,[],"[1021, 1026, 1032, 1037, 1044, 1049, 1056, 1061, 1067, 1072, 1077, 1082, 1087, 1093, 1098]",166.0
longa rest,0.624512,,1031,670,1091,683,[],"[1021, 1026, 1032, 1037, 1044, 1049, 1056, 1061, 1067, 1072, 1077, 1082, 1087, 1093, 1098]",157.0
longa rest,0.698242,,1028,681,1089,693,[],"[1021, 1026, 1032, 1037, 1044, 1049, 1056, 1061, 1067, 1072, 1077, 1082, 1087, 1093, 1098]",162.0
semibreve rest,0.659668,,1028,690,1091,703,[],"[1021, 1026, 1032, 1037, 1044, 1049, 1056, 1061, 1067, 1072, 1077, 1082, 1087, 1093, 1098]",153.0
semibreve,0.819824,7,1034,713,1073,732,"[['7', 0.45671958], ['0', 0.27683064], ['6', 0.2645136]]","[1021, 1026, 1032, 1037, 1044, 1049, 1055, 1060, 1066, 1071, 1077, 1082, 1087, 1093, 1098]",152.0
minim,0.854492,5,1030,736,1090,757,"[['5', 0.9999126], ['4', 7.433015e-05], ['6', 1.0396289e-05]]","[1020, 1025, 1031, 1036, 1043, 1048, 1055, 1060, 1066, 1071, 1077, 1082, 1087, 1093, 1098]",145.0
point,0.364502,,1028,750,1048,766,[],"[1020, 1025, 1031, 1036, 1043, 1048, 1055, 1060, 1066, 1071, 1076, 1081, 1086, 1092, 1097]",147.0
minim,0.826172,3,1025,761,1085,781,"[['3', 0.767966], ['4', 0.23203403], ['8', 1.0550038e-08]]","[1020, 1025, 1031, 1036, 1043, 1048, 1054, 1059, 1066, 1071, 1076, 1081, 1086, 1092, 1097]",143.0
point,0.762695,,1030,773,1052,789,[],"[1019, 1024, 1030, 1035, 1041, 1046, 1054, 1059, 1065, 1070, 1076, 1081, 1086, 1092, 1097]",131.0
semiminim,0.814453,5,1029,790,1089,810,"[['5', 1.0], ['6', 1.4652967e-14], ['11', 9.710249e-15]]","[1019, 1024, 1030, 1035, 1042, 1047, 1053, 1058, 1065, 1070, 1075, 1080, 1085, 1091, 1096]",133.0
semiminim,0.791992,6,1034,811,1091,829,"[['6', 0.9999132], ['7', 8.652256e-05], ['12', 1.8374533e-07]]","[1018, 1023, 1029, 1034, 1041, 1046, 1051, 1056, 1063, 1068, 1074, 1079, 1084, 1090, 1095]",134.0
semiminim,0.851562,7,1038,831,1093,846,"[['7', 0.9993305], ['6', 0.0004082919], ['8', 0.00024950696]]","[1019, 1024, 1030, 1035, 1040, 1045, 1051, 1056, 1062, 1067, 1073, 1078, 1083, 1089, 1094]",129.0
point,0.293945,,1038,842,1072,854,[],"[1016, 1021, 1027, 1032, 1039, 1044, 1050, 1055, 1061, 1066, 1071, 1076, 1081, 1087, 1092]",140.0
semiminim,0.309082,7,1027,842,1071,854,"[['7', 0.97676647], ['8', 0.023233272], ['3', 2.363842e-07]]","[1016, 1021, 1027, 1032, 1039, 1044, 1050, 1055, 1061, 1066, 1071, 1076, 1081, 1087, 1092]",141.0
minim,0.71875,9,1019,852,1080,871,"[['9', 0.7929996], ['8', 0.19730172], ['10', 0.008516338]]","[1015, 1020, 1026, 1031, 1038, 1043, 1049, 1054, 1061, 1066, 1071, 1076, 1081, 1087, 1092]",141.0
minim,0.767578,10,1024,872,1080,891,"[['10', 0.8166439], ['11', 0.18314758], ['9', 0.00016993833]]","[1013, 1018, 1024, 1029, 1036, 1041, 1047, 1052, 1059, 1064, 1069, 1074, 1079, 1085, 1090]",132.0
c clef,0.271729,7,1017,883,1047,900,[0.99],"[1012, 1017, 1023, 1028, 1035, 1040, 1046, 1051, 1057, 1062, 1068, 1073, 1078, 1084, 1089]",150.0
custos,0.572754,,1048,891,1078,913,[],"[1011, 1016, 1022, 1027, 1033, 1038, 1046, 1051, 1056, 1061, 1067, 1072, 1077, 1083, 1088]",120.0
