label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.839844,9,754,435,814,454,"[['9', 0.9999957], ['10', 2.290668e-06], ['8', 2.0534019e-06]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",142.0
minim,0.858887,11,767,450,827,468,"[['11', 0.9999999], ['12', 6.617444e-08], ['10', 5.251274e-10]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",137.0
semiminim,0.841309,9,753,468,818,487,"[['9', 0.9999988], ['8', 7.3838504e-07], ['10', 4.025552e-07]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",128.0
semiminim,0.842773,8,748,487,810,506,"[['8', 1.0], ['9', 4.940802e-09], ['7', 1.2848183e-09]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",129.0
semiminim,0.856934,7,743,505,805,524,"[['7', 1.0], ['8', 7.249167e-11], ['6', 4.572446e-11]]","[742, 748, 754, 760, 767, 773, 777, 783, 791, 797, 801, 807, 813, 819, 825]",128.0
semiminim,0.840332,6,740,527,798,547,"[['6', 1.0], ['5', 1.3630093e-10], ['12', 3.5804122e-12]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",131.0
minim,0.861328,5,755,546,817,564,"[['5', 1.0], ['6', 3.3963072e-11], ['11', 2.5033714e-12]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",138.0
point,0.847168,,758,556,776,570,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",127.0
point,0.84668,,750,559,784,576,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",127.0
semiminim,0.810059,6,740,566,797,583,"[['6', 1.0], ['7', 1.4611327e-14], ['5', 1.2721786e-14]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",130.0
semiminim,0.269531,7,742,585,805,603,"[['7', 1.0], ['6', 4.2116032e-15], ['8', 7.146487e-16]]","[742, 748, 754, 760, 767, 773, 778, 784, 791, 797, 804, 810, 816, 822, 828]",131.0
semiminim,0.861816,8,747,605,811,623,"[['8', 1.0], ['7', 4.461606e-10], ['9', 1.9487512e-11]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",132.0
minim,0.866211,7,745,626,805,645,"[['7', 1.0], ['8', 1.5107776e-11], ['6', 2.5427015e-12]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",139.0
point,0.882324,,750,629,801,649,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",139.0
point,0.849609,,768,637,792,653,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",135.0
point,0.227173,,764,640,797,658,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",135.0
point,0.807617,,764,640,797,658,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",135.0
semiminim,0.30957,8,750,652,811,671,"[['8', 1.0], ['9', 6.675941e-11], ['7', 5.4360045e-12]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",134.0
semiminim,0.30957,9,754,673,818,692,"[['9', 0.9999999], ['8', 1.0634536e-07], ['10', 3.457906e-08]]","[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",134.0
semiminim,0.860352,10,761,692,823,712,"[['10', 0.99998355], ['11', 1.6178936e-05], ['9', 2.5202482e-07]]","[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",132.0
semibreve,0.871582,9,776,713,818,737,"[['9', 1.0], ['10', 1.0838741e-11], ['13', 7.809287e-14]]","[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",133.0
breve,0.858398,8,775,736,809,763,"[['8', 1.0], ['9', 5.5054897e-15], ['7', 7.840438e-17]]","[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",153.0
longa rest,0.859375,,750,761,822,777,[],"[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",129.0
minim rest,0.859863,,750,776,823,790,[],"[742, 748, 754, 760, 767, 773, 779, 785, 792, 798, 804, 810, 816, 822, 828]",128.0
minim,0.778809,8,748,795,811,816,"[['8', 0.99994326], ['7', 5.4891734e-05], ['3', 1.4299706e-06]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",130.0
semiminim,0.75293,8,750,821,810,841,"[['8', 0.9994698], ['7', 0.00045369563], ['3', 7.5602315e-05]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",126.0
semiminim,0.847168,9,754,844,817,863,"[['9', 0.9999982], ['8', 1.1321534e-06], ['10', 5.474627e-07]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",124.0
semiminim,0.864258,10,761,867,823,887,"[['10', 0.99998796], ['11', 1.1979997e-05], ['9', 4.035704e-08]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",131.0
semiminim,0.861328,11,766,887,829,906,"[['11', 0.9999889], ['12', 1.0849906e-05], ['10', 2.5864333e-07]]","[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",128.0
custos,0.851562,,796,904,830,930,[],"[742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 804, 810, 816, 822, 828]",141.0
