label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.848145,9,282,462,327,480,[0.99],"[238, 244, 251, 257, 264, 270, 276, 282, 290, 296, 301, 307, 313, 320, 326]",160.0
breve,0.790039,7,270,477,294,495,"[['7', 1.0], ['8', 3.3117996e-13], ['6', 9.639516e-19]]","[238, 244, 251, 257, 263, 269, 276, 282, 288, 294, 301, 307, 313, 320, 326]",152.0
breve,0.772949,6,263,491,287,509,"[['6', 1.0], ['5', 1.1305325e-14], ['7', 9.738293e-15]]","[237, 243, 250, 256, 263, 269, 276, 282, 287, 293, 300, 306, 312, 319, 325]",164.0
breve,0.610352,5,255,507,277,523,"[['5', 1.0], ['4', 6.009337e-14], ['6', 5.796621e-14]]","[237, 243, 250, 256, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",145.0
breve,0.61084,4,249,517,271,532,"[['4', 1.0], ['3', 6.5130576e-09], ['5', 5.2607255e-11]]","[237, 243, 250, 256, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",153.0
semibreve rest,0.291504,,243,529,303,539,[],"[236, 242, 249, 255, 262, 268, 274, 280, 287, 293, 300, 306, 312, 319, 325]",169.0
point,0.268799,,259,534,298,552,[],"[236, 242, 249, 255, 262, 268, 274, 280, 287, 293, 300, 306, 312, 319, 325]",155.0
semibreve,0.780762,7,258,535,299,552,"[['7', 1.0], ['6', 1.7931514e-08], ['1', 2.7226073e-09]]","[236, 242, 249, 255, 261, 267, 275, 281, 287, 293, 300, 306, 312, 319, 325]",155.0
point,0.792969,,266,544,284,556,[],"[236, 242, 249, 255, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",129.0
point,0.792969,,266,544,284,556,[],"[236, 242, 249, 255, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",129.0
point,0.186523,,247,552,310,568,[],"[236, 242, 249, 255, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",158.0
