label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.857422,7,493,539,553,559,"[['7', 0.9999974], ['6', 1.6312125e-06], ['8', 9.801972e-07]]","[492, 497, 503, 508, 515, 520, 527, 532, 537, 542, 548, 553, 558, 564, 569]",136.0
fusa,0.589355,6,488,563,548,584,"[['6', 1.0], ['5', 2.2411344e-11], ['7', 2.059004e-13]]","[491, 496, 502, 507, 514, 519, 526, 531, 537, 542, 548, 553, 558, 564, 569]",147.0
semiminim,0.861328,5,499,590,563,610,"[['5', 1.0], ['11', 6.0496155e-09], ['6', 1.3762119e-10]]","[491, 496, 502, 507, 514, 519, 526, 531, 537, 542, 547, 552, 557, 563, 568]",153.0
semiminim,0.862793,6,505,615,563,636,"[['6', 0.99999917], ['5', 7.3423246e-07], ['7', 1.08835e-07]]","[490, 495, 501, 506, 513, 518, 525, 530, 536, 541, 547, 552, 557, 563, 568]",145.0
semiminim,0.857422,6,502,642,564,662,"[['6', 0.9999875], ['7', 1.2401674e-05], ['12', 9.361818e-08]]","[490, 495, 501, 506, 513, 518, 524, 529, 536, 541, 546, 551, 556, 562, 567]",140.0
semiminim,0.832031,8,488,667,552,687,"[['8', 0.8100459], ['7', 0.18995318], ['3', 8.323447e-07]]","[490, 495, 501, 506, 512, 517, 523, 528, 536, 541, 546, 551, 556, 562, 567]",143.0
fusa,0.805664,8,488,686,556,708,"[['8', 0.9999759], ['2', 1.49553925e-05], ['3', 6.6908515e-06]]","[489, 494, 500, 505, 512, 517, 524, 529, 535, 540, 546, 551, 556, 562, 567]",148.0
semibreve,0.853516,7,509,711,549,737,"[['7', 1.0], ['8', 4.1339014e-08], ['1', 8.60729e-10]]","[489, 494, 500, 505, 512, 517, 524, 529, 535, 540, 546, 551, 556, 562, 567]",149.0
semibreve,0.868652,8,514,737,554,762,"[['8', 1.0], ['9', 1.7126336e-08], ['7', 2.0611958e-10]]","[489, 494, 500, 505, 512, 517, 523, 528, 535, 540, 545, 550, 555, 561, 566]",144.0
semibreve,0.865723,8,514,764,554,788,"[['8', 0.99877244], ['9', 0.0012274857], ['4', 5.5685767e-09]]","[489, 494, 500, 505, 511, 516, 524, 529, 535, 540, 545, 550, 555, 561, 566]",150.0
breve,0.864746,6,505,793,539,820,"[['6', 0.9999999], ['5', 7.0542484e-08], ['7', 1.040787e-09]]","[489, 494, 500, 505, 512, 517, 523, 528, 535, 540, 545, 550, 555, 561, 566]",152.0
colored breve,0.743652,8,517,822,551,849,"[['8', 0.9965911], ['9', 0.0034088902], ['7', 6.196689e-13]]","[489, 494, 500, 505, 512, 517, 523, 528, 535, 540, 545, 550, 555, 561, 566]",138.0
semibreve,0.870117,7,510,848,548,869,"[['7', 0.9696592], ['8', 0.03034062], ['1', 1.3446399e-07]]","[489, 494, 500, 505, 512, 517, 524, 529, 535, 540, 545, 550, 555, 561, 566]",139.0
semibreve,0.871582,8,517,869,551,886,"[['8', 1.0], ['9', 2.2529504e-11], ['4', 4.2593102e-13]]","[490, 495, 501, 506, 513, 518, 525, 530, 536, 541, 546, 551, 556, 562, 567]",140.0
breve,0.822754,9,527,884,555,903,"[['9', 0.9999931], ['10', 6.591097e-06], ['7', 1.1529188e-07]]","[490, 495, 501, 506, 513, 518, 525, 530, 536, 541, 546, 551, 556, 562, 567]",124.0
point,0.263672,,524,897,548,913,[],"[490, 495, 501, 506, 514, 519, 524, 529, 536, 541, 546, 551, 556, 562, 567]",136.0
custos,0.515137,,522,898,548,917,[],"[490, 495, 501, 506, 514, 519, 523, 528, 536, 541, 546, 551, 556, 562, 567]",144.0
barline,0.276855,,490,954,548,966,[],"[482, 487, 493, 498, 505, 510, 516, 521, 528, 533, 539, 544, 549, 555, 560]",149.0
barline,0.240112,,482,968,538,983,[],"[479, 484, 490, 495, 502, 507, 514, 519, 526, 531, 537, 542, 547, 553, 558]",136.0
minim,0.536621,5,490,979,548,992,"[['5', 0.99997103], ['6', 2.7332471e-05], ['11', 1.580809e-06]]","[478, 483, 489, 494, 500, 505, 511, 516, 524, 529, 535, 540, 545, 551, 556]",146.0
semibreve,0.779297,5,485,988,519,1002,"[['5', 0.9971969], ['4', 0.0027892669], ['1', 6.702608e-06]]","[476, 481, 487, 492, 498, 503, 510, 515, 523, 528, 533, 538, 543, 549, 554]",143.0
semibreve,0.786621,8,502,999,536,1012,"[['8', 0.9977422], ['7', 0.0022568163], ['4', 9.239245e-07]]","[476, 481, 487, 492, 498, 503, 511, 516, 522, 527, 533, 538, 543, 549, 554]",146.0
