label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.796875,11,170,514,217,532,[0.99],"[182, 191, 200, 209, 215, 224, 233, 242, 250, 259, 269, 278, 287, 296, 305]",139.0
flat,0.705078,1,124,517,174,532,"[['1', 0.5552532], ['3', 0.43824267], ['7', 0.0040115966]]","[181, 190, 199, 208, 215, 224, 235, 244, 250, 259, 270, 279, 288, 297, 306]",172.0
Imincut,0.694336,,135,530,187,552,[],"[179, 188, 197, 206, 216, 225, 235, 244, 252, 261, 270, 279, 288, 297, 306]",163.0
longa rest,0.611328,,135,550,205,562,[],"[179, 188, 197, 206, 215, 224, 232, 241, 252, 261, 269, 278, 287, 296, 305]",156.0
breve,0.830078,4,135,567,167,587,"[['4', 1.0], ['3', 6.6806886e-12], ['8', 1.5498074e-20]]","[179, 188, 197, 206, 214, 223, 233, 242, 250, 259, 269, 278, 287, 296, 305]",154.0
semibreve,0.839844,4,130,584,170,604,"[['4', 1.0], ['5', 8.6212887e-10], ['3', 2.1650457e-12]]","[179, 188, 197, 206, 214, 223, 232, 241, 250, 259, 269, 278, 287, 296, 305]",158.0
semibreve,0.841797,6,144,602,182,620,"[['6', 1.0], ['7', 8.992983e-09], ['5', 3.4864292e-12]]","[178, 187, 196, 205, 214, 223, 232, 241, 250, 259, 269, 278, 287, 296, 305]",155.0
minim,0.835938,7,125,617,190,635,"[['7', 1.0], ['6', 1.9372146e-11], ['8', 4.824261e-12]]","[178, 187, 196, 205, 213, 222, 232, 241, 249, 258, 267, 276, 285, 294, 303]",151.0
semibreve,0.841797,5,135,630,175,650,"[['5', 1.0], ['6', 4.784133e-13], ['4', 5.642435e-16]]","[176, 185, 194, 203, 213, 222, 232, 241, 249, 258, 267, 276, 285, 294, 303]",150.0
semiminim,0.80957,6,122,647,182,665,"[['6', 1.0], ['5', 3.6200075e-15], ['12', 2.8495458e-18]]","[176, 185, 194, 203, 213, 222, 231, 240, 249, 258, 267, 276, 285, 294, 303]",142.0
semiminim,0.865234,7,122,662,190,679,"[['7', 1.0], ['8', 8.951228e-09], ['6', 1.0564776e-09]]","[176, 185, 194, 203, 211, 220, 230, 239, 248, 257, 266, 275, 284, 293, 302]",144.0
semibreve,0.77832,8,154,677,197,695,"[['8', 1.0], ['7', 4.1777093e-09], ['9', 5.4330422e-11]]","[175, 184, 193, 202, 211, 220, 229, 238, 248, 257, 266, 275, 284, 293, 302]",147.0
minim rest,0.53125,,127,694,205,705,[],"[175, 184, 193, 202, 210, 219, 229, 238, 247, 256, 264, 273, 282, 291, 300]",149.0
minim,0.849121,8,130,704,197,722,"[['8', 1.0], ['9', 3.7581998e-08], ['7', 2.0240082e-08]]","[171, 180, 189, 198, 210, 219, 229, 238, 246, 255, 264, 273, 282, 291, 300]",147.0
semibreve,0.870117,7,147,720,190,739,"[['7', 0.99999905], ['3', 7.7849245e-07], ['6', 4.7310106e-08]]","[175, 184, 193, 202, 210, 219, 228, 237, 246, 255, 264, 273, 282, 291, 300]",139.0
semibreve,0.858887,5,134,737,175,759,"[['5', 1.0], ['6', 1.4130182e-11], ['4', 1.5726559e-16]]","[175, 184, 193, 202, 210, 219, 228, 237, 246, 255, 264, 273, 282, 291, 300]",139.0
semibreve,0.850586,6,140,755,182,775,"[['6', 0.9999999], ['7', 7.312279e-08], ['5', 6.572232e-09]]","[174, 183, 192, 201, 210, 219, 228, 237, 246, 255, 264, 273, 282, 291, 300]",146.0
semibreve,0.853027,6,140,774,180,792,"[['6', 1.0], ['7', 9.968842e-09], ['5', 2.6727892e-10]]","[174, 183, 192, 201, 210, 219, 228, 237, 246, 255, 264, 273, 282, 291, 300]",148.0
minim,0.86377,7,122,790,187,807,"[['7', 1.0], ['6', 9.783413e-13], ['8', 9.21697e-15]]","[174, 183, 192, 201, 210, 219, 228, 237, 246, 255, 264, 273, 282, 291, 300]",142.0
semiminim,0.853516,8,127,807,195,825,"[['8', 1.0], ['7', 1.3397577e-10], ['9', 5.2645395e-11]]","[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",132.0
semiminim,0.864746,9,132,824,200,840,"[['9', 1.0], ['8', 4.2233143e-08], ['10', 3.516966e-08]]","[174, 183, 192, 201, 209, 218, 227, 236, 245, 254, 263, 272, 281, 290, 299]",129.0
semibreve,0.854004,10,165,839,207,860,"[['10', 1.0], ['11', 5.4728446e-15], ['9', 1.517685e-16]]","[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",139.0
semibreve,0.84082,10,167,857,205,875,"[['10', 1.0], ['9', 9.248036e-11], ['11', 3.4871127e-13]]","[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",131.0
minim,0.833496,11,144,870,210,887,"[['11', 1.0], ['12', 3.9895694e-13], ['10', 8.10573e-15]]","[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",123.0
semibreve,0.825195,7,145,884,185,904,"[['7', 0.9999763], ['1', 1.3222029e-05], ['3', 6.2712616e-06]]","[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",120.0
custos,0.556152,,159,899,189,922,[],"[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",114.0
point,0.374023,,160,900,187,920,[],"[174, 183, 192, 201, 208, 217, 227, 236, 245, 254, 263, 272, 281, 290, 299]",114.0
