label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.812012,5,281,193,333,217,[0.99],"[252, 258, 264, 270, 277, 283, 289, 295, 302, 308, 314, 320, 326, 332, 338]",135.0
breve,0.855957,6,273,221,304,247,"[['6', 1.0], ['7', 4.1240093e-12], ['5', 4.866113e-13]]","[253, 259, 265, 271, 277, 283, 289, 295, 301, 307, 314, 320, 326, 332, 338]",142.0
semibreve,0.859863,6,271,249,308,271,"[['6', 0.99998736], ['7', 1.2653283e-05], ['2', 3.134357e-08]]","[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",136.0
semibreve,0.871582,6,269,272,307,294,"[['6', 0.99999964], ['7', 3.7181724e-07], ['5', 1.10525e-13]]","[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",147.0
semibreve,0.874512,5,263,292,302,314,"[['5', 1.0], ['6', 3.2934124e-09], ['2', 9.256005e-16]]","[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",144.0
semibreve,0.865723,5,263,311,303,332,"[['5', 1.0], ['6', 3.269647e-13], ['4', 7.894451e-19]]","[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",139.0
breve,0.85791,6,271,331,305,357,"[['6', 1.0], ['7', 4.8503814e-12], ['5', 1.04846396e-13]]","[252, 258, 264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337]",146.0
semibreve rest,0.716309,,258,356,324,370,[],"[251, 257, 263, 269, 276, 282, 288, 294, 300, 306, 313, 319, 325, 331, 337]",148.0
semibreve,0.851074,6,269,369,307,391,"[['6', 0.9999995], ['7', 3.0989497e-07], ['5', 1.4999767e-07]]","[251, 257, 263, 269, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337]",144.0
semibreve,0.858398,6,268,390,307,411,"[['6', 0.99999774], ['7', 2.2191607e-06], ['5', 1.2496822e-10]]","[250, 256, 262, 268, 275, 281, 287, 293, 299, 305, 312, 318, 324, 330, 336]",150.0
semibreve,0.865723,6,268,411,305,434,"[['6', 0.99999976], ['7', 2.6228915e-07], ['5', 2.3381843e-11]]","[251, 257, 263, 269, 276, 282, 288, 294, 300, 306, 313, 319, 325, 331, 337]",139.0
semibreve,0.858398,5,262,434,300,455,"[['5', 1.0], ['6', 1.7421562e-09], ['0', 4.4425565e-15]]","[250, 256, 262, 268, 274, 280, 286, 292, 299, 305, 311, 317, 323, 329, 335]",141.0
semibreve,0.867188,5,260,454,300,477,"[['5', 1.0], ['6', 1.9409372e-09], ['4', 5.810496e-16]]","[249, 255, 261, 267, 274, 280, 287, 293, 299, 305, 312, 318, 324, 330, 336]",148.0
breve,0.855469,6,271,482,304,509,"[['6', 1.0], ['7', 5.7864536e-08], ['5', 6.7721157e-18]]","[250, 256, 262, 268, 275, 281, 287, 293, 299, 305, 312, 318, 324, 330, 336]",161.0
minim rest,0.760254,,260,519,327,532,[],"[251, 257, 263, 269, 275, 281, 287, 293, 299, 305, 312, 318, 324, 330, 336]",171.0
minim,0.82666,7,249,539,308,553,"[['7', 0.99999094], ['6', 9.040692e-06], ['12', 2.2790068e-09]]","[250, 256, 262, 268, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337]",140.0
minim,0.849121,7,247,558,308,579,"[['7', 0.70597166], ['6', 0.2940283], ['12', 1.1886985e-09]]","[251, 257, 263, 269, 275, 281, 287, 293, 300, 306, 312, 318, 324, 330, 336]",140.0
minim,0.755859,8,258,584,318,605,"[['8', 1.0], ['7', 7.469248e-10], ['3', 1.1005521e-11]]","[250, 256, 262, 268, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337]",149.0
