label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
breve,0.820312,5,272,579,303,602,"[['5', 1.0], ['6', 2.6689786e-10], ['4', 5.5648777e-14]]","[256, 262, 268, 274, 281, 287, 293, 299, 306, 312, 318, 324, 330, 336, 342]",149.0
minim rest,0.476318,,263,599,334,612,[],"[256, 262, 268, 274, 281, 287, 293, 299, 305, 311, 318, 324, 330, 336, 342]",155.0
semibreve,0.873047,5,269,609,306,628,"[['5', 1.0], ['6', 5.0278412e-14], ['4', 1.3578555e-18]]","[256, 262, 268, 274, 281, 287, 293, 299, 305, 311, 318, 324, 330, 336, 342]",161.0
minim,0.831055,6,254,628,311,647,"[['6', 1.0], ['7', 6.676011e-09], ['5', 4.2839607e-11]]","[257, 263, 269, 275, 281, 287, 293, 299, 305, 311, 318, 324, 330, 336, 342]",160.0
minim,0.841797,5,251,648,305,665,"[['5', 1.0], ['6', 2.4969793e-10], ['11', 4.589387e-15]]","[257, 263, 269, 275, 281, 287, 293, 299, 306, 312, 318, 324, 330, 336, 342]",162.0
minim,0.826172,3,260,662,316,679,"[['3', 0.99994135], ['7', 2.9942103e-05], ['1', 2.6659034e-05]]","[257, 263, 269, 275, 281, 287, 294, 300, 306, 312, 319, 325, 331, 337, 343]",161.0
point,0.824219,,260,670,279,684,[],"[257, 263, 269, 275, 282, 288, 294, 300, 306, 312, 319, 325, 331, 337, 343]",156.0
semiminim,0.87207,4,267,677,320,693,"[['4', 1.0], ['3', 3.9552603e-10], ['5', 7.890113e-12]]","[257, 263, 269, 275, 282, 288, 295, 301, 307, 313, 319, 325, 331, 337, 343]",150.0
minim,0.847168,5,251,692,307,710,"[['5', 1.0], ['6', 2.8439957e-11], ['11', 5.8513626e-14]]","[258, 264, 270, 276, 282, 288, 295, 301, 307, 313, 320, 326, 332, 338, 344]",161.0
minim,0.813477,9,273,705,332,722,"[['9', 0.9999993], ['10', 5.3180656e-07], ['8', 1.916135e-07]]","[258, 264, 270, 276, 283, 289, 295, 301, 307, 313, 320, 326, 332, 338, 344]",160.0
semibreve,0.838867,7,284,719,319,738,"[['7', 1.0], ['8', 3.3185106e-08], ['1', 9.7671775e-12]]","[258, 264, 270, 276, 283, 289, 295, 301, 307, 313, 320, 326, 332, 338, 344]",161.0
minim,0.847656,6,255,737,313,756,"[['6', 0.9999999], ['7', 1.0821038e-07], ['12', 4.3715567e-10]]","[258, 264, 270, 276, 283, 289, 296, 302, 307, 313, 320, 326, 332, 338, 344]",159.0
semibreve,0.850098,5,270,756,308,776,"[['5', 1.0], ['6', 2.167066e-12], ['4', 1.15135625e-17]]","[259, 265, 271, 277, 283, 289, 296, 302, 308, 314, 320, 326, 332, 338, 344]",163.0
minim rest,0.496826,,265,771,336,784,[],"[259, 265, 271, 277, 283, 289, 296, 302, 308, 314, 320, 326, 332, 338, 344]",173.0
minim,0.838379,6,258,781,313,800,"[['6', 1.0], ['7', 3.130701e-10], ['5', 7.2204645e-11]]","[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 320, 326, 332, 338, 344]",160.0
semibreve,0.82959,3,261,797,295,815,"[['3', 0.9999999], ['4', 7.757602e-08], ['0', 9.797828e-13]]","[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 320, 326, 332, 338, 344]",157.0
semibreve,0.803711,2,255,813,288,831,"[['2', 1.0], ['3', 1.1191042e-10], ['1', 1.8375467e-14]]","[259, 265, 271, 277, 284, 290, 296, 302, 307, 313, 320, 326, 332, 338, 344]",163.0
breve,0.80957,3,262,827,292,849,"[['3', 0.62488776], ['4', 0.37306353], ['14', 0.0011250237]]","[259, 265, 271, 277, 284, 290, 296, 302, 307, 313, 320, 326, 332, 338, 344]",152.0
custos,0.622559,,261,846,294,871,[],"[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 320, 326, 332, 338, 344]",184.0
