label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.848633,7,631,467,694,485,"[['7', 0.99999535], ['6', 3.8140938e-06], ['8', 8.4470156e-07]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710, 716]",150.0
semiminim,0.838867,6,633,485,687,502,"[['6', 0.9875519], ['7', 0.012403118], ['12', 2.9360948e-05]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 693, 699, 705, 711, 717]",152.0
semiminim,0.790039,8,641,499,698,516,"[['8', 0.99998164], ['7', 1.0582876e-05], ['3', 6.34171e-06]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 693, 699, 705, 711, 717]",151.0
minim,0.837402,7,636,518,692,537,"[['7', 0.9324293], ['8', 0.067565925], ['12', 2.104681e-06]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 693, 699, 705, 711, 717]",157.0
minim,0.786133,8,640,538,699,556,"[['8', 0.99974126], ['3', 0.0002515872], ['7', 4.819561e-06]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 693, 699, 705, 711, 717]",157.0
minim rest,0.436279,,641,555,701,565,[],"[632, 638, 644, 650, 656, 662, 668, 674, 681, 687, 693, 699, 705, 711, 717]",159.0
semibreve,0.769531,6,650,562,686,581,"[['6', 0.99999416], ['7', 5.8878936e-06], ['2', 5.0754535e-12]]","[632, 638, 644, 650, 656, 662, 669, 675, 681, 687, 693, 699, 705, 711, 717]",171.0
semiminim,0.871094,7,632,580,693,597,"[['7', 1.0], ['6', 5.2102368e-11], ['8', 6.9388714e-12]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711, 717]",158.0
semiminim,0.869629,8,640,595,699,612,"[['8', 1.0], ['7', 3.017524e-08], ['9', 1.51137e-09]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711, 717]",151.0
minim,0.837891,7,635,612,692,631,"[['7', 1.0], ['8', 1.257199e-10], ['6', 7.799767e-12]]","[633, 639, 645, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711, 717]",160.0
minim,0.853516,6,633,630,684,645,"[['6', 1.0], ['7', 5.6322988e-11], ['5', 3.3840584e-12]]","[633, 639, 645, 651, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",166.0
minim,0.855957,5,626,645,680,663,"[['5', 1.0], ['6', 7.67608e-11], ['11', 2.8012683e-13]]","[633, 639, 645, 651, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",164.0
minim,0.850586,8,643,661,698,678,"[['8', 1.0], ['7', 5.97535e-09], ['9', 1.7519463e-09]]","[633, 639, 645, 651, 658, 664, 669, 675, 681, 687, 694, 700, 706, 712, 718]",166.0
minim,0.848633,7,636,677,692,694,"[['7', 1.0], ['8', 2.7843612e-09], ['6', 2.3820798e-10]]","[634, 640, 646, 652, 658, 664, 670, 676, 681, 687, 694, 700, 706, 712, 718]",162.0
minim,0.841797,7,633,693,687,710,"[['7', 0.6719091], ['6', 0.3280419], ['12', 4.7381585e-05]]","[634, 640, 646, 652, 658, 664, 670, 676, 681, 687, 694, 700, 706, 712, 718]",166.0
semibreve,0.837402,4,640,708,674,727,"[['4', 1.0], ['5', 1.6705026e-11], ['1', 1.1971127e-15]]","[634, 640, 646, 652, 658, 664, 670, 676, 681, 687, 694, 700, 706, 712, 718]",165.0
breve,0.823242,5,650,724,678,747,"[['5', 0.9999645], ['4', 3.4220375e-05], ['6', 1.2504561e-06]]","[634, 640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718]",160.0
semibreve,0.86084,7,654,745,690,764,"[['7', 0.69453144], ['6', 0.30545908], ['0', 5.3808544e-06]]","[634, 640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718]",172.0
semibreve rest,0.519531,,640,762,707,774,[],"[634, 640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718]",172.0
longa rest,0.672852,,643,774,709,788,[],"[634, 640, 646, 652, 659, 665, 670, 676, 682, 688, 695, 701, 707, 713, 719]",166.0
breve rest,0.64502,,645,787,710,798,[],"[634, 640, 646, 652, 659, 665, 670, 676, 682, 688, 695, 701, 707, 713, 719]",169.0
minim rest,0.547363,,645,796,710,806,[],"[634, 640, 646, 652, 659, 665, 671, 677, 682, 688, 695, 701, 707, 713, 719]",171.0
minim,0.826172,8,644,806,700,826,"[['8', 0.9075594], ['2', 0.06632872], ['1', 0.014318691]]","[634, 640, 646, 652, 659, 665, 671, 677, 682, 688, 695, 701, 707, 713, 719]",165.0
custos,0.586426,,669,826,705,854,[],"[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 695, 701, 707, 713, 719]",204.0
