label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
breve,0.849121,7,573,352,605,376,"[['7', 1.0], ['8', 1.4393041e-09], ['9', 2.3297207e-16]]","[545, 551, 558, 564, 571, 577, 583, 589, 595, 601, 608, 614, 620, 627, 633]",140.0
minim rest,0.660645,,550,377,622,391,[],"[545, 551, 558, 564, 571, 577, 583, 589, 595, 601, 608, 614, 620, 627, 633]",159.0
minim,0.852051,4,552,394,612,413,"[['4', 0.9999484], ['5', 5.1086827e-05], ['3', 2.9460563e-07]]","[545, 551, 558, 564, 571, 577, 583, 589, 595, 601, 608, 614, 620, 627, 633]",152.0
point,0.806641,,559,407,578,423,[],"[545, 551, 558, 564, 571, 577, 583, 589, 595, 601, 608, 614, 620, 627, 633]",144.0
semiminim,0.862793,5,557,417,619,435,"[['5', 1.0], ['11', 2.6044566e-11], ['6', 1.7182578e-12]]","[545, 551, 558, 564, 570, 576, 583, 589, 595, 601, 608, 614, 620, 627, 633]",143.0
semiminim,0.83252,6,546,438,600,455,"[['6', 1.0], ['5', 2.8771094e-14], ['12', 1.9452183e-16]]","[545, 551, 558, 564, 570, 576, 583, 589, 595, 601, 608, 614, 620, 627, 633]",145.0
semiminim,0.844727,7,550,456,607,474,"[['7', 1.0], ['6', 2.465663e-10], ['8', 8.2374694e-13]]","[544, 550, 557, 563, 570, 576, 582, 588, 595, 601, 607, 613, 619, 626, 632]",138.0
minim,0.834961,8,553,475,613,494,"[['8', 1.0], ['7', 2.4408586e-10], ['9', 8.720314e-11]]","[544, 550, 557, 563, 570, 576, 582, 588, 594, 600, 607, 613, 619, 626, 632]",148.0
minim,0.837891,10,564,495,624,516,"[['10', 0.9999993], ['11', 7.165076e-07], ['9', 5.264564e-08]]","[544, 550, 557, 563, 570, 576, 582, 588, 594, 600, 607, 613, 619, 626, 632]",150.0
breve,0.845703,9,583,516,617,541,"[['9', 1.0], ['8', 1.3161581e-12], ['10', 1.0927955e-12]]","[544, 550, 557, 563, 570, 576, 582, 588, 594, 600, 607, 613, 619, 626, 632]",144.0
breve,0.841797,10,590,540,623,566,"[['10', 1.0], ['11', 2.2587072e-15], ['9', 4.935816e-18]]","[543, 549, 556, 562, 569, 575, 581, 587, 594, 600, 606, 612, 618, 625, 631]",157.0
semibreve rest,0.617188,,551,562,618,575,[],"[543, 549, 556, 562, 569, 575, 581, 587, 593, 599, 606, 612, 618, 625, 631]",153.0
semibreve,0.843262,6,562,574,600,596,"[['6', 0.99999976], ['7', 1.8229694e-07], ['5', 1.2791602e-12]]","[543, 549, 556, 562, 569, 575, 581, 587, 593, 599, 606, 612, 618, 625, 631]",152.0
semibreve,0.590332,5,562,596,591,615,"[['5', 0.9734224], ['1', 0.009488303], ['4', 0.008161445]]","[543, 549, 556, 562, 569, 575, 581, 587, 593, 599, 606, 612, 618, 625, 631]",141.0
breve,0.592285,7,573,618,602,629,"[['7', 0.9999999], ['8', 1.3835145e-07], ['9', 1.3938132e-21]]","[542, 548, 555, 561, 568, 574, 581, 587, 593, 599, 606, 612, 618, 625, 631]",145.0
semibreve,0.75293,1,543,629,610,649,"[['1', 0.99997234], ['7', 1.7800956e-05], ['0', 7.267834e-06]]","[542, 548, 555, 561, 568, 574, 580, 586, 593, 599, 606, 612, 618, 625, 631]",144.0
semibreve,0.593262,10,584,643,614,661,"[['10', 0.9785417], ['14', 0.020814314], ['11', 0.00029073164]]","[542, 548, 555, 561, 568, 574, 580, 586, 592, 598, 605, 611, 617, 624, 630]",138.0
colored breve,0.4375,7,577,656,607,674,"[['7', 0.9877422], ['8', 0.012257753], ['9', 6.635606e-18]]","[542, 548, 555, 561, 568, 574, 580, 586, 592, 598, 605, 611, 617, 624, 630]",133.0
colored semibreve,0.845215,6,560,679,598,704,"[['6', 0.99999726], ['7', 2.7441881e-06], ['5', 2.724522e-09]]","[542, 548, 555, 561, 568, 574, 580, 586, 593, 599, 605, 611, 617, 624, 630]",142.0
breve,0.651367,5,557,706,593,737,"[['5', 1.0], ['6', 6.283169e-13], ['4', 5.272745e-24]]","[542, 548, 555, 561, 568, 574, 580, 586, 592, 598, 605, 611, 617, 624, 630]",143.0
longa,0.781738,5,557,737,619,762,"[['5', 0.7117323], ['4', 0.2882677], ['12', 9.406662e-13]]","[542, 548, 555, 561, 568, 574, 580, 586, 592, 598, 605, 611, 617, 624, 630]",139.0
barline,0.864258,,549,760,621,780,[],"[541, 547, 554, 560, 567, 573, 579, 585, 592, 598, 605, 611, 617, 624, 630]",148.0
