label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.810547,11,298,520,346,545,[0.99],"[261, 267, 273, 279, 286, 292, 298, 304, 311, 317, 323, 329, 335, 341, 347]",150.0
minim rest,0.679199,,273,542,340,554,[],"[261, 267, 273, 279, 286, 292, 298, 304, 311, 317, 323, 329, 335, 341, 347]",146.0
minim,0.836914,8,271,554,327,572,"[['8', 1.0], ['7', 9.743093e-10], ['2', 8.032737e-10]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",150.0
minim,0.830078,9,277,571,333,589,"[['9', 0.99999905], ['3', 7.811661e-07], ['10', 1.5282059e-07]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",153.0
minim,0.730957,11,288,583,345,601,"[['11', 1.0], ['10', 1.2119932e-08], ['12', 4.552659e-10]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 322, 328, 334, 340, 346]",151.0
semibreve,0.824707,9,296,599,332,619,"[['9', 1.0], ['10', 3.6831124e-12], ['8', 8.847984e-14]]","[261, 267, 273, 279, 285, 291, 297, 303, 309, 315, 322, 328, 334, 340, 346]",152.0
breve,0.49585,10,296,620,332,640,"[['10', 1.0], ['9', 1.8623467e-08], ['11', 6.5051493e-09]]","[260, 266, 272, 278, 284, 290, 297, 303, 309, 315, 322, 328, 334, 340, 346]",150.0
breve,0.444092,7,286,633,327,653,"[['7', 0.9999999], ['8', 1.5676018e-07], ['9', 2.102008e-15]]","[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 320, 326, 332, 338, 344]",134.0
breve,0.402588,8,286,655,325,674,"[['8', 1.0], ['7', 2.8641817e-18], ['9', 8.745196e-19]]","[259, 265, 271, 277, 283, 289, 296, 302, 308, 314, 321, 327, 333, 339, 345]",155.0
semibreve,0.749512,8,266,674,330,693,"[['8', 0.9471255], ['4', 0.023235867], ['9', 0.015529019]]","[259, 265, 271, 277, 283, 289, 296, 302, 308, 314, 321, 327, 333, 339, 345]",148.0
semibreve,0.666992,14,311,690,335,708,"[['14', 0.76894826], ['4', 0.10108501], ['8', 0.044124484]]","[258, 264, 270, 276, 283, 289, 295, 301, 307, 313, 320, 326, 332, 338, 344]",132.0
breve,0.669434,10,307,705,330,721,"[['10', 1.0], ['9', 2.1030152e-11], ['5', 5.2338447e-14]]","[258, 264, 270, 276, 282, 288, 294, 300, 307, 313, 319, 325, 331, 337, 343]",148.0
breve,0.701172,8,301,717,325,734,"[['8', 0.9625964], ['9', 0.037403584], ['7', 3.4229002e-09]]","[257, 263, 269, 275, 282, 288, 294, 300, 306, 312, 319, 325, 331, 337, 343]",137.0
breve,0.591309,8,288,731,324,754,"[['8', 1.0], ['9', 2.7038252e-14], ['7', 7.223326e-27]]","[256, 262, 268, 274, 281, 287, 294, 300, 306, 312, 319, 325, 331, 337, 343]",155.0
breve,0.419922,9,287,757,327,778,"[['9', 1.0], ['8', 3.241858e-13], ['10', 5.292514e-24]]","[256, 262, 268, 274, 281, 287, 293, 299, 306, 312, 319, 325, 331, 337, 343]",151.0
breve rest,0.750488,,264,780,334,793,[],"[255, 261, 267, 273, 280, 286, 293, 299, 305, 311, 318, 324, 330, 336, 342]",152.0
breve,0.611328,9,293,795,328,822,"[['9', 0.9999993], ['8', 6.926388e-07], ['7', 1.2021234e-14]]","[255, 261, 267, 273, 280, 286, 292, 298, 305, 311, 318, 324, 330, 336, 342]",139.0
longa,0.736816,9,294,820,344,842,"[['9', 1.0], ['8', 1.8852554e-12], ['7', 1.0684904e-21]]","[255, 261, 267, 273, 280, 286, 292, 298, 305, 311, 318, 324, 330, 336, 342]",141.0
barline,0.856934,,262,839,334,859,[],"[255, 261, 267, 273, 279, 285, 292, 298, 302, 308, 317, 323, 329, 335, 341]",149.0
custos,0.49292,,259,879,298,912,[],"[255, 261, 267, 273, 279, 285, 291, 297, 304, 310, 317, 323, 329, 335, 341]",156.0
