label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.822266,5,452,452,502,472,[0.99],"[570, 579, 588, 597, 603, 612, 623, 632, 642, 651, 659, 668, 677, 686, 695]",148.0
flat,0.590332,5,407,457,452,474,"[['5', 0.98076576], ['0', 0.01430221], ['6', 0.0041942825]]","[570, 579, 588, 597, 603, 612, 622, 631, 642, 651, 659, 668, 677, 686, 695]",161.0
minim,0.83252,8,415,475,477,492,"[['8', 1.0], ['9', 4.224079e-12], ['3', 3.6619704e-13]]","[571, 580, 589, 598, 606, 615, 624, 633, 642, 651, 659, 668, 677, 686, 695]",163.0
point,0.786621,,449,485,467,500,[],"[571, 580, 589, 598, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",145.0
point,0.249023,,442,487,479,505,[],"[571, 580, 589, 598, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",151.0
semiminim,0.854004,7,432,497,492,514,"[['7', 1.0], ['6', 3.2629018e-08], ['8', 2.62381e-09]]","[571, 580, 589, 598, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",148.0
semiminim,0.873535,6,424,515,487,530,"[['6', 1.0], ['5', 1.2158573e-12], ['7', 1.7850932e-17]]","[571, 580, 589, 598, 607, 616, 624, 633, 642, 651, 660, 669, 678, 687, 696]",150.0
semiminim,0.866699,5,422,530,485,545,"[['5', 1.0], ['6', 4.7305e-16], ['11', 1.07516175e-16]]","[571, 580, 589, 598, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",149.0
semibreve,0.844727,6,425,544,465,564,"[['6', 0.9999784], ['7', 1.7646003e-05], ['0', 3.8942458e-06]]","[572, 581, 590, 599, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",161.0
minim,0.852051,7,410,560,472,579,"[['7', 1.0], ['8', 1.0183797e-12], ['6', 1.4553522e-15]]","[572, 581, 590, 599, 607, 616, 624, 633, 644, 653, 660, 669, 678, 687, 696]",156.0
minim,0.835938,9,419,577,485,595,"[['9', 0.999915], ['10', 8.485107e-05], ['8', 9.555464e-08]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",156.0
minim,0.840332,8,412,597,479,615,"[['8', 1.0], ['7', 2.0593438e-11], ['9', 4.050157e-12]]","[572, 581, 590, 599, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",157.0
point,0.189819,,437,604,472,620,[],"[572, 581, 590, 599, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",156.0
point,0.82666,,447,607,469,622,[],"[573, 582, 591, 600, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",144.0
point,0.11261,,440,610,472,627,[],"[572, 581, 590, 599, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",155.0
semiminim,0.874512,9,419,620,485,637,"[['9', 1.0], ['8', 4.0060808e-08], ['10', 2.6514963e-08]]","[572, 581, 590, 599, 607, 616, 625, 634, 642, 651, 660, 669, 678, 687, 696]",150.0
semiminim,0.874023,10,422,635,490,652,"[['10', 1.0], ['11', 1.07041175e-10], ['9', 9.542113e-14]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",152.0
semiminim,0.869629,11,430,652,497,669,"[['11', 1.0], ['10', 3.68246e-08], ['12', 3.2769394e-09]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",149.0
semibreve,0.790039,10,450,669,490,690,"[['10', 1.0], ['9', 5.495117e-10], ['11', 1.9542937e-11]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",158.0
semibreve,0.750488,1,415,685,494,705,"[['1', 0.81183904], ['8', 0.15534197], ['2', 0.009496747]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",159.0
semibreve,0.526367,8,442,700,490,730,"[['8', 0.9983981], ['7', 0.0016018236], ['9', 7.3971265e-08]]","[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 662, 671, 680, 689, 698]",161.0
g clef,0.420654,9,422,745,480,775,[1.0],"[572, 581, 590, 599, 609, 618, 624, 633, 644, 653, 662, 671, 680, 689, 698]",154.0
fermata,0.210205,,422,747,482,775,[],"[572, 581, 590, 599, 607, 616, 625, 634, 644, 653, 660, 669, 678, 687, 696]",153.0
