label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
barline,0.192627,,985,117,1052,132,[],"[1376, 1385, 1394, 1403, 1411, 1420, 1432, 1441, 1450, 1459, 1469, 1478, 1487, 1496, 1505]",158.0
f clef,0.759277,5,987,177,1055,210,[0.99],"[1376, 1385, 1394, 1403, 1411, 1420, 1431, 1440, 1450, 1459, 1469, 1478, 1487, 1496, 1505]",158.0
breve,0.774902,8,1017,202,1042,220,"[['8', 1.0], ['7', 4.316307e-08], ['9', 1.9993576e-10]]","[1372, 1381, 1390, 1399, 1413, 1422, 1429, 1438, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",150.0
point,0.210083,,1017,204,1045,222,[],"[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",152.0
point,0.714355,,1022,215,1040,227,[],"[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",137.0
semibreve,0.833496,5,992,219,1027,237,"[['5', 0.9999999], ['6', 1.719462e-07], ['1', 3.976872e-10]]","[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",156.0
minim,0.833984,6,975,232,1035,249,"[['6', 1.0], ['12', 7.99993e-09], ['5', 3.4790943e-09]]","[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",163.0
semibreve,0.822754,5,995,245,1030,260,"[['5', 1.0], ['6', 9.977462e-12], ['2', 6.4555036e-15]]","[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",153.0
semiminim,0.771484,6,974,257,1035,272,"[['6', 1.0], ['5', 6.018354e-10], ['12', 3.751839e-12]]","[1372, 1381, 1390, 1399, 1408, 1417, 1426, 1435, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",147.0
semiminim,0.816895,7,979,267,1040,282,"[['7', 1.0], ['6', 1.6280189e-11], ['8', 2.5278417e-12]]","[1372, 1381, 1390, 1399, 1408, 1417, 1425, 1434, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",146.0
minim,0.795898,8,984,279,1049,295,"[['8', 1.0], ['3', 6.194454e-11], ['9', 4.711959e-12]]","[1372, 1381, 1390, 1399, 1408, 1417, 1424, 1433, 1444, 1453, 1462, 1471, 1480, 1489, 1498]",154.0
point,0.211914,,999,282,1045,297,[],"[1367, 1376, 1385, 1394, 1408, 1417, 1424, 1433, 1443, 1452, 1462, 1471, 1480, 1489, 1498]",152.0
point,0.737793,,1020,290,1037,302,[],"[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1458, 1467, 1476, 1485, 1494]",140.0
semiminim,0.841309,7,982,299,1040,314,"[['7', 0.9999999], ['6', 5.1720352e-08], ['8', 2.6858023e-08]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",147.0
minim,0.873047,6,975,312,1035,327,"[['6', 1.0], ['5', 1.0086851e-12], ['7', 3.1541e-14]]","[1372, 1381, 1390, 1399, 1406, 1415, 1423, 1432, 1443, 1452, 1457, 1466, 1475, 1484, 1493]",157.0
colored semibreve,0.757324,5,992,324,1027,342,"[['5', 0.9999918], ['6', 6.2886606e-06], ['4', 5.9286197e-07]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",146.0
semiminim,0.852051,6,972,339,1037,354,"[['6', 0.99999547], ['5', 4.532672e-06], ['7', 1.4692741e-08]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",145.0
semibreve,0.791504,2,1005,350,1045,365,"[['2', 0.98175955], ['1', 0.018231986], ['7', 8.437712e-06]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",148.0
semiminim,0.841309,8,984,362,1049,377,"[['8', 0.9672486], ['7', 0.03274687], ['2', 2.5745248e-06]]","[1372, 1381, 1390, 1399, 1406, 1415, 1423, 1432, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",145.0
semiminim,0.841797,10,990,374,1055,389,"[['10', 0.9999901], ['11', 9.606473e-06], ['3', 1.659348e-07]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",153.0
minim,0.824219,10,995,387,1060,404,"[['10', 0.9999951], ['11', 4.8833867e-06], ['3', 2.6755075e-08]]","[1372, 1381, 1390, 1399, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",160.0
point,0.786621,,1032,397,1052,412,[],"[1370, 1379, 1388, 1397, 1406, 1415, 1424, 1433, 1443, 1452, 1461, 1470, 1479, 1488, 1497]",155.0
semiminim,0.875488,3,990,407,1052,422,"[['3', 0.5969545], ['9', 0.15474197], ['2', 0.13606657]]","[1370, 1379, 1388, 1397, 1406, 1415, 1423, 1432, 1441, 1450, 1459, 1468, 1477, 1486, 1495]",158.0
semiminim,0.853027,8,984,422,1047,437,"[['8', 0.9998956], ['7', 0.000102478814], ['3', 1.9343074e-06]]","[1370, 1379, 1388, 1397, 1405, 1414, 1423, 1432, 1441, 1450, 1459, 1468, 1477, 1486, 1495]",151.0
semiminim,0.842285,7,979,435,1040,450,"[['7', 1.0], ['6', 9.699957e-15], ['8', 3.645059e-16]]","[1370, 1379, 1388, 1397, 1405, 1414, 1423, 1432, 1441, 1450, 1459, 1468, 1477, 1486, 1495]",153.0
semibreve,0.833984,8,1007,449,1045,465,"[['8', 1.0], ['7', 4.76825e-11], ['9', 3.3918387e-12]]","[1369, 1378, 1387, 1396, 1405, 1414, 1422, 1431, 1441, 1450, 1458, 1467, 1476, 1485, 1494]",162.0
