label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.795898,5,919,113,967,154,[0.99],"[914, 920, 926, 932, 940, 946, 949, 955, 963, 969, 976, 982, 988, 994, 1000]",160.0
breve,0.859863,10,966,145,995,172,"[['10', 0.99054515], ['2', 0.0072057196], ['11', 0.0013078855]]","[912, 918, 924, 930, 937, 943, 950, 956, 961, 967, 974, 980, 986, 992, 998]",147.0
semibreve,0.827637,7,938,174,975,195,"[['7', 1.0], ['8', 5.6557803e-10], ['3', 4.2515953e-11]]","[912, 918, 924, 930, 937, 943, 949, 955, 961, 967, 974, 980, 986, 992, 998]",154.0
point,0.768066,,939,186,959,202,[],"[912, 918, 924, 930, 937, 943, 949, 955, 961, 967, 974, 980, 986, 992, 998]",150.0
semiminim,0.866699,8,924,201,980,221,"[['8', 0.9999769], ['3', 2.0922565e-05], ['7', 2.0411685e-06]]","[912, 918, 924, 930, 937, 943, 949, 955, 961, 967, 974, 980, 986, 992, 998]",140.0
semiminim,0.84668,9,928,222,985,241,"[['9', 1.0], ['8', 2.5025887e-08], ['10', 1.104025e-08]]","[913, 919, 925, 931, 937, 943, 949, 955, 961, 967, 974, 980, 986, 992, 998]",138.0
minim,0.848633,8,923,245,981,265,"[['8', 0.9999833], ['7', 1.6627393e-05], ['3', 3.6681403e-08]]","[914, 920, 926, 932, 938, 944, 950, 956, 962, 968, 974, 980, 986, 992, 998]",143.0
semibreve,0.864746,7,938,267,977,290,"[['7', 0.99999344], ['8', 6.538679e-06], ['1', 2.5657187e-08]]","[914, 920, 926, 932, 938, 944, 950, 956, 962, 968, 975, 981, 987, 993, 999]",149.0
minim,0.816895,8,924,293,979,314,"[['8', 0.9999937], ['7', 3.097007e-06], ['3', 1.995568e-06]]","[914, 920, 926, 932, 938, 944, 950, 956, 962, 968, 975, 981, 987, 993, 999]",143.0
breve,0.863281,7,940,316,973,342,"[['7', 0.99998593], ['6', 1.385838e-05], ['8', 2.646471e-07]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 975, 981, 987, 993, 999]",150.0
breve rest,0.783691,,925,343,990,357,[],"[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",158.0
semibreve,0.86084,7,937,361,978,385,"[['7', 0.9999999], ['8', 5.28495e-08], ['1', 2.190667e-08]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",150.0
semibreve,0.865723,7,938,384,976,406,"[['7', 1.0], ['8', 3.5793801e-09], ['3', 3.8113653e-12]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",149.0
minim,0.810547,8,925,408,982,429,"[['8', 1.0], ['3', 5.9555973e-09], ['9', 1.5590248e-09]]","[915, 921, 927, 933, 939, 945, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",156.0
minim,0.83252,9,928,429,988,449,"[['9', 0.9994733], ['8', 0.0004826727], ['2', 4.0053474e-05]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",161.0
minim,0.829102,10,936,452,993,472,"[['10', 0.9999999], ['9', 1.7304575e-07], ['11', 3.770858e-08]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",156.0
minim,0.833008,10,936,477,993,497,"[['10', 1.0], ['9', 8.103432e-10], ['11', 4.8384574e-10]]","[915, 921, 927, 933, 939, 945, 952, 958, 963, 969, 976, 982, 988, 994, 1000]",149.0
semibreve,0.635254,1,916,500,989,521,"[['1', 0.81979], ['2', 0.18019946], ['13', 1.0379173e-05]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",148.0
semibreve,0.426514,14,949,514,992,532,"[['14', 0.66505766], ['12', 0.32621238], ['13', 0.007282236]]","[915, 921, 927, 933, 939, 945, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",145.0
semibreve rest,0.540527,,930,535,999,549,[],"[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",183.0
semibreve,0.844238,11,966,552,999,573,"[['11', 0.9999957], ['12', 3.2982819e-06], ['10', 9.1766236e-07]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",170.0
breve,0.857422,7,942,569,974,596,"[['7', 0.99999654], ['8', 3.4852578e-06], ['9', 6.073175e-14]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",155.0
