label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.751953,4,394,507,457,522,"[['4', 1.0], ['3', 2.258419e-11], ['5', 2.6686908e-12]]","[583, 591, 600, 608, 617, 625, 633, 641, 652, 660, 668, 676, 684, 693, 701]",165.0
colored semibreve,0.713867,2,407,517,444,535,"[['2', 0.9999962], ['1', 2.890986e-06], ['3', 9.566785e-07]]","[582, 590, 599, 607, 617, 625, 633, 641, 652, 660, 668, 676, 684, 693, 701]",138.0
semiminim,0.731934,3,387,530,449,544,"[['3', 1.0], ['4', 3.4364505e-09], ['12', 2.526093e-15]]","[581, 589, 598, 606, 617, 625, 632, 640, 650, 658, 668, 676, 684, 693, 701]",146.0
semibreve,0.539551,3,445,535,480,552,"[['3', 0.5463626], ['4', 0.45362574], ['5', 6.627598e-06]]","[581, 589, 598, 606, 615, 623, 632, 640, 650, 658, 668, 676, 684, 693, 701]",158.0
minim,0.724121,4,394,540,455,555,"[['4', 1.0], ['5', 6.641844e-17], ['3', 5.741878e-17]]","[581, 589, 598, 606, 615, 623, 632, 640, 650, 658, 668, 676, 684, 693, 701]",158.0
fermata,0.155518,,459,547,489,574,[],"[581, 589, 598, 606, 615, 623, 633, 641, 650, 658, 668, 676, 684, 693, 701]",168.0
fermata,0.155518,,459,547,489,574,[],"[581, 589, 598, 606, 615, 623, 633, 641, 650, 658, 668, 676, 684, 693, 701]",168.0
semiminim,0.779297,5,400,550,462,565,"[['5', 1.0], ['6', 2.2909656e-12], ['11', 1.4367798e-14]]","[582, 590, 599, 607, 615, 623, 633, 641, 650, 658, 669, 677, 685, 694, 702]",145.0
semiminim,0.700684,6,407,562,467,575,"[['6', 0.99998283], ['7', 1.710144e-05], ['12', 5.4676374e-08]]","[581, 589, 598, 606, 615, 623, 631, 639, 650, 658, 668, 676, 684, 693, 701]",141.0
minim,0.812988,7,414,572,475,587,"[['7', 1.0], ['8', 1.3508877e-08], ['6', 6.2677077e-12]]","[581, 589, 598, 606, 615, 623, 632, 640, 646, 654, 668, 676, 684, 693, 701]",143.0
semibreve,0.670898,1,417,582,455,597,"[['1', 0.730911], ['4', 0.20047694], ['5', 0.06174768]]","[580, 588, 597, 605, 616, 624, 631, 639, 650, 658, 668, 676, 684, 693, 701]",137.0
minim,0.794922,5,400,594,464,609,"[['5', 0.9999964], ['6', 3.564099e-06], ['11', 1.5541561e-09]]","[580, 588, 597, 605, 614, 622, 629, 637, 650, 658, 663, 671, 679, 688, 696]",149.0
colored semibreve,0.758789,4,419,605,454,622,"[['4', 1.0], ['5', 8.721737e-09], ['1', 4.2513767e-11]]","[580, 588, 597, 605, 614, 622, 630, 638, 650, 658, 663, 671, 679, 688, 696]",124.0
semiminim,0.786133,3,412,619,475,630,"[['3', 0.9999299], ['2', 6.89193e-05], ['7', 5.876893e-07]]","[580, 588, 597, 605, 615, 623, 629, 637, 650, 658, 666, 674, 682, 691, 699]",149.0
point,0.582031,,412,625,435,642,[],"[579, 587, 596, 604, 612, 620, 629, 637, 647, 655, 666, 674, 682, 691, 699]",148.0
point,0.582031,,412,625,435,642,[],"[579, 587, 596, 604, 612, 620, 629, 637, 647, 655, 666, 674, 682, 691, 699]",148.0
