label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.813965,7,529,175,580,190,[0.99],"[717, 725, 734, 742, 751, 759, 768, 776, 782, 790, 803, 811, 819, 828, 836]",155.0
minim,0.811035,2,507,187,570,202,"[['2', 1.0], ['3', 6.493774e-11], ['7', 8.998204e-12]]","[717, 725, 734, 742, 751, 759, 770, 778, 782, 790, 803, 811, 819, 828, 836]",155.0
semibreve,0.644531,6,529,197,569,214,"[['6', 0.99540836], ['5', 0.004589346], ['2', 1.80648e-06]]","[717, 725, 734, 742, 751, 759, 768, 776, 786, 794, 804, 812, 820, 829, 837]",149.0
semibreve,0.776367,3,507,205,540,222,"[['3', 0.6920975], ['2', 0.3079025], ['1', 3.52814e-08]]","[717, 725, 734, 742, 751, 759, 768, 776, 786, 794, 804, 812, 820, 829, 837]",151.0
minim,0.821289,4,520,217,582,232,"[['4', 1.0], ['3', 1.2751452e-17], ['5', 5.836259e-18]]","[717, 725, 734, 742, 751, 759, 768, 776, 786, 794, 803, 811, 819, 828, 836]",158.0
minim,0.800293,3,510,230,574,245,"[['3', 1.0], ['12', 1.5272904e-17], ['8', 5.891285e-18]]","[717, 725, 734, 742, 751, 759, 768, 776, 786, 794, 803, 811, 819, 828, 836]",153.0
minim,0.801758,5,525,239,587,254,"[['5', 0.9999999], ['6', 1.5932375e-07], ['11', 1.2570754e-08]]","[717, 725, 734, 742, 750, 758, 768, 776, 786, 794, 803, 811, 819, 828, 836]",157.0
semibreve,0.80957,6,527,250,565,269,"[['6', 0.9946234], ['5', 0.005376634], ['7', 1.1049192e-08]]","[717, 725, 734, 742, 750, 758, 766, 774, 785, 793, 803, 811, 819, 828, 836]",153.0
minim rest,0.266602,,525,265,584,274,[],"[716, 724, 733, 741, 750, 758, 767, 775, 785, 793, 803, 811, 819, 828, 836]",146.0
semibreve,0.714355,7,534,270,569,285,"[['7', 1.0], ['6', 1.0522846e-09], ['3', 5.1296384e-10]]","[716, 724, 733, 741, 750, 758, 766, 774, 785, 793, 803, 811, 819, 828, 836]",141.0
minim,0.794434,9,522,282,584,297,"[['9', 0.99847466], ['8', 0.0015251054], ['2', 1.4013465e-07]]","[716, 724, 733, 741, 750, 758, 766, 774, 785, 793, 803, 811, 819, 828, 836]",148.0
colored semibreve,0.789062,8,542,295,577,312,"[['8', 0.9999993], ['7', 6.079959e-07], ['9', 6.932292e-08]]","[716, 724, 733, 741, 750, 758, 766, 774, 785, 793, 803, 811, 819, 828, 836]",148.0
semiminim,0.786133,7,510,307,569,322,"[['7', 0.9425679], ['6', 0.057087306], ['12', 0.00025261036]]","[714, 722, 731, 739, 750, 758, 766, 774, 785, 793, 803, 811, 819, 828, 836]",140.0
semiminim,0.864258,6,505,320,562,335,"[['6', 1.0], ['5', 5.8151205e-12], ['7', 3.5319187e-14]]","[714, 722, 731, 739, 748, 756, 766, 774, 783, 791, 801, 809, 817, 826, 834]",143.0
semiminim,0.811035,5,500,334,559,349,"[['5', 1.0], ['11', 2.4687154e-15], ['6', 1.9872738e-15]]","[714, 722, 731, 739, 748, 756, 765, 773, 783, 791, 801, 809, 817, 826, 834]",143.0
semibreve,0.768555,4,512,345,550,360,"[['4', 0.99999964], ['5', 2.5218037e-07], ['3', 9.979916e-08]]","[714, 722, 731, 739, 748, 756, 766, 774, 783, 791, 801, 809, 817, 826, 834]",151.0
semiminim,0.789062,5,500,359,560,374,"[['5', 1.0], ['6', 7.4765765e-17], ['11', 2.2260782e-19]]","[714, 722, 731, 739, 749, 757, 765, 773, 783, 791, 801, 809, 817, 826, 834]",142.0
semiminim,0.676758,5,502,372,565,385,"[['5', 0.9999995], ['6', 4.260394e-07], ['11', 2.5294415e-12]]","[714, 722, 731, 739, 748, 756, 765, 773, 783, 791, 801, 809, 817, 826, 834]",133.0
minim,0.645508,7,507,380,569,395,"[['7', 0.99999976], ['8', 2.1764802e-07], ['6', 2.5420794e-09]]","[713, 721, 730, 738, 748, 756, 764, 772, 783, 791, 801, 809, 817, 826, 834]",146.0
point,0.306396,,519,382,562,397,[],"[713, 721, 730, 738, 748, 756, 765, 773, 784, 792, 801, 809, 817, 826, 834]",141.0
fusa,0.260742,7,527,390,562,405,"[['7', 1.0], ['6', 3.2888428e-09], ['8', 9.17276e-11]]","[713, 721, 730, 738, 748, 756, 765, 773, 783, 791, 801, 809, 817, 826, 834]",136.0
point,0.746582,,535,390,552,400,[],"[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 801, 809, 817, 826, 834]",124.0
point,0.746582,,535,390,552,400,[],"[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 801, 809, 817, 826, 834]",124.0
point,0.257812,,527,390,562,405,[],"[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 801, 809, 817, 826, 834]",135.0
fusa,0.669434,9,514,402,584,419,"[['9', 0.84843993], ['3', 0.14115456], ['8', 0.0065024695]]","[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 801, 809, 817, 826, 834]",148.0
minim,0.858398,11,527,417,592,434,"[['11', 0.9999993], ['10', 7.371675e-07], ['12', 3.602653e-08]]","[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 800, 808, 816, 825, 833]",148.0
semibreve,0.785645,7,532,427,567,445,"[['7', 0.99886835], ['1', 0.0010096662], ['8', 6.231265e-05]]","[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 800, 808, 816, 825, 833]",138.0
minim,0.797363,8,512,442,577,459,"[['8', 0.9986343], ['13', 0.0013343617], ['7', 2.9663834e-05]]","[713, 721, 730, 738, 747, 755, 765, 773, 782, 790, 800, 808, 816, 825, 833]",149.0
semibreve,0.360596,7,530,452,580,474,"[['7', 0.9815384], ['6', 0.015431594], ['1', 0.0026190996]]","[713, 721, 730, 738, 747, 755, 764, 772, 783, 791, 800, 808, 816, 825, 833]",135.0
longa,0.371094,7,512,474,567,492,"[['7', 0.9994634], ['8', 0.00053030014], ['9', 6.3197062e-06]]","[713, 721, 730, 738, 747, 755, 765, 773, 783, 791, 800, 808, 816, 825, 833]",145.0
semibreve,0.767578,7,532,489,577,505,"[['7', 0.9972778], ['2', 0.0013454547], ['1', 0.001158835]]","[713, 721, 730, 738, 747, 755, 766, 774, 782, 790, 800, 808, 816, 825, 833]",155.0
semibreve,0.708984,7,532,502,570,520,"[['7', 1.0], ['3', 2.4354794e-09], ['6', 3.9386305e-10]]","[712, 720, 729, 737, 747, 755, 765, 773, 782, 790, 800, 808, 816, 825, 833]",148.0
semibreve,0.658203,0,510,515,579,530,"[['0', 0.37629282], ['1', 0.33351818], ['5', 0.2661611]]","[712, 720, 729, 737, 747, 755, 764, 772, 782, 790, 800, 808, 816, 825, 833]",140.0
semibreve,0.538574,4,550,527,570,540,"[['4', 0.9378669], ['14', 0.049640987], ['7', 0.004023323]]","[712, 720, 729, 737, 747, 755, 764, 772, 782, 790, 800, 808, 816, 825, 833]",126.0
semibreve,0.720703,7,500,537,562,552,"[['7', 0.99963963], ['0', 0.00026038798], ['1', 7.7804056e-05]]","[712, 720, 729, 737, 745, 753, 763, 771, 782, 790, 800, 808, 816, 825, 833]",147.0
semibreve,0.513184,6,527,549,555,564,"[['6', 0.84691507], ['0', 0.10758837], ['7', 0.041821245]]","[712, 720, 729, 737, 745, 753, 763, 771, 782, 790, 800, 808, 816, 825, 833]",131.0
point,0.241211,,540,550,565,564,[],"[712, 720, 729, 737, 745, 753, 764, 772, 782, 790, 799, 807, 815, 824, 832]",134.0
semiminim,0.65625,7,504,562,572,577,"[['7', 1.0], ['6', 3.9385424e-09], ['8', 2.1900644e-09]]","[712, 720, 729, 737, 745, 753, 764, 772, 782, 790, 799, 807, 815, 824, 832]",153.0
fusa,0.541016,8,507,570,579,587,"[['8', 0.9996524], ['3', 0.00034758283], ['7', 6.837483e-08]]","[712, 720, 729, 737, 745, 753, 764, 772, 781, 789, 799, 807, 815, 824, 832]",143.0
semiminim,0.603516,9,515,582,580,595,"[['9', 0.9828561], ['10', 0.017137896], ['8', 5.8123405e-06]]","[712, 720, 729, 737, 745, 753, 763, 771, 780, 788, 799, 807, 815, 824, 832]",122.0
semiminim,0.235718,11,535,592,590,605,"[['11', 0.9999999], ['10', 6.5277106e-08], ['12', 5.78089e-09]]","[712, 720, 729, 737, 745, 753, 763, 771, 777, 785, 799, 807, 815, 824, 832]",129.0
semibreve,0.662109,9,545,600,579,615,"[['9', 0.99943906], ['1', 0.00044307753], ['14', 7.2391005e-05]]","[712, 720, 729, 737, 745, 753, 763, 771, 780, 788, 799, 807, 815, 824, 832]",129.0
point,0.194336,,522,602,540,617,[],"[710, 718, 727, 735, 745, 753, 764, 772, 780, 788, 799, 807, 815, 824, 832]",166.0
minim,0.644043,8,510,610,575,627,"[['8', 0.9999988], ['9', 1.1105466e-06], ['7', 9.097145e-08]]","[710, 718, 727, 735, 745, 753, 764, 772, 780, 788, 799, 807, 815, 824, 832]",144.0
custos,0.351807,,555,624,592,655,[],"[712, 720, 729, 737, 745, 753, 765, 773, 780, 788, 799, 807, 815, 824, 832]",168.0
